"","sub","item","cond","seq","trialStart","trialEnd","sound","sound_type","regionS","regionE","regionN1","tBnd","tSFIX","ISI","nextFlag","delBnd","delFix","prevFix","nextFix","prevGood","onTarget","inRegion","hook","blink"
"1409",3,83,2,43,11139989,11142229,1,"STD",247,373,429,11140538,11140550,NA,"ESACC",1,2,191.7,330.3,"Yes","Yes","Yes","No","No"
"1410",3,83,2,43,11139989,11142229,2,"STD",429,583,639,11140812,11140821,274,"ESACC",1,5,330.3,455.3,"Yes","Yes","Yes","No","No"
"1411",3,83,2,43,11139989,11142229,3,"STD",639,765,877,11141127,11141140,315,"ESACC",1,1,455.3,694,"Yes","Yes","Yes","No","No"
"1412",3,83,2,43,11139989,11142229,4,"STD",877,947,1087,11141647,11141657,520,"ESACC",1,4,816,950.9,"Yes","No","Yes","No","No"
"1413",3,83,2,43,11139989,11142229,5,"STD",1087,1185,1920,11141857,11141878,210,"ESACC",1,-7,950.9,1212.2,"Yes","No","Yes","No","No"
"1414",3,4,3,44,11146753,11150255,1,"STD",303,401,457,11147337,11147345,NA,"ESACC",1,6,212.6,337.7,"Yes","Yes","Yes","No","No"
"1415",3,4,3,44,11146753,11150255,2,"STD",457,569,695,11147720,11147725,383,"ESACC",1,9,337.7,493,"Yes","Yes","Yes","No","No"
"1416",3,4,3,44,11146753,11150255,3,"STD",695,765,821,11148189,11148199,469,"ESACC",1,4,640.5,768.7,"Yes","No","Yes","No","No"
"1417",3,4,3,44,11146753,11150255,4,"STD",821,933,989,11148427,11148450,238,"ESACC",1,-9,768.7,988.8,"Yes","No","No","No","No"
"1418",3,4,3,44,11146753,11150255,5,"DEV",989,1101,1920,11148496,11148450,69,"EFIX",50,60,768.7,988.8,"Yes","Yes","Yes","No","No"
"1419",3,36,3,45,11154110,11156213,1,"STD",177,261,317,11154499,11154510,NA,"ESACC",1,3,145.2,278.5,"Yes","No","Yes","No","No"
"1420",3,36,3,45,11154110,11156213,2,"STD",317,401,457,11154866,11154881,367,"ESACC",1,-1,278.5,453.3,"Yes","No","Yes","No","No"
"1421",3,36,3,45,11154110,11156213,3,"STD",457,597,681,11155020,11154881,154,"EFIX",NA,153,278.5,453.3,"Yes","No","No","Yes","No"
"1422",3,36,3,45,11154110,11156213,4,"STD",681,877,933,11155377,11155379,357,"ESACC",2,12,578.1,691.3,"Yes","Yes","Yes","No","No"
"1423",3,36,3,45,11154110,11156213,5,"DEV",933,1003,1920,11155868,11155877,491,"ESACC",1,5,875.7,1007.7,"Yes","No","Yes","No","No"
"1424",3,10,3,46,11157892,11159931,1,"STD",205,331,457,11158131,11155877,NA,"ESACC",NA,2268,71.7,198.8,"Yes","No","No","Yes","No"
"1425",3,10,3,46,11157892,11159931,2,"STD",457,597,639,11158620,11158631,489,"ESACC",1,3,357.3,542.6,"Yes","Yes","Yes","No","No"
"1426",3,10,3,46,11157892,11159931,3,"DEV",639,709,765,11158943,11158950,323,"ESACC",1,7,542.6,692.8,"Yes","Yes","Yes","No","No"
"1427",3,10,3,46,11157892,11159931,4,"STD",765,835,919,11159148,11159158,205,"ESACC",1,4,692.8,860,"Yes","No","Yes","No","No"
"1428",3,10,3,46,11157892,11159931,5,"STD",919,1017,1920,11159419,11159430,271,"ESACC",1,3,860,994.7,"Yes","Yes","Yes","No","No"
"1429",3,92,2,47,11164291,11167558,1,"STD",191,289,373,11164521,11159430,NA,"ESACC",1,5105,97.2,252.1,"Yes","Yes","Yes","No","No"
"1430",3,92,2,47,11164291,11167558,2,"STD",373,541,597,11164912,11164912,391,"EFIX",2,14,216.6,374.7,"Yes","Yes","Yes","No","No"
"1431",3,92,2,47,11164291,11167558,3,"STD",597,681,807,11165235,11165241,323,"ESACC",1,8,374.7,606.3,"Yes","Yes","Yes","No","No"
"1432",3,92,2,47,11164291,11167558,4,"STD",807,891,933,11165860,11165872,625,"ESACC",1,2,725.4,936.2,"Yes","No","No","No","No"
"1433",3,92,2,47,11164291,11167558,5,"STD",933,1017,1920,11165927,11165872,67,"EFIX",NA,69,725.4,936.2,"Yes","Yes","Yes","No","No"
"1434",3,94,2,48,11170994,11175465,1,"STD",149,247,303,11171235,11165872,NA,"ESACC",1,5377,76.4,150.2,"Yes","Yes","Yes","No","No"
"1435",3,94,2,48,11170994,11175465,2,"STD",303,387,457,11171938,11171953,703,"ESACC",1,-1,260.1,403.6,"Yes","No","Yes","No","Yes"
"1436",3,94,2,48,11170994,11175465,3,"STD",457,597,667,11172225,11172237,287,"ESACC",1,2,403.6,564.1,"Yes","Yes","Yes","No","No"
"1437",3,94,2,48,11170994,11175465,4,"STD",667,807,863,11172794,11172812,569,"ESACC",2,-4,658.8,803.8,"Yes","Yes","Yes","No","No"
"1438",3,94,2,48,11170994,11175465,5,"STD",863,975,1920,11173111,11173117,317,"ESACC",1,8,803.8,908.8,"Yes","Yes","Yes","No","No"
"1439",3,99,2,49,11176926,11178857,1,"STD",149,247,317,11177163,11173117,NA,"ESACC",1,4060,88.4,151.8,"Yes","Yes","Yes","No","No"
"1440",3,99,2,49,11176926,11178857,2,"STD",317,429,471,11177793,11177804,630,"ESACC",NA,3,256.7,407.8,"Yes","Yes","Yes","No","No"
"1441",3,99,2,49,11176926,11178857,3,"STD",471,541,597,11178011,11178023,218,"ESACC",NA,2,407.8,539,"Yes","Yes","Yes","No","No"
"1442",3,99,2,49,11176926,11178857,4,"STD",597,709,765,11178241,11178253,230,"ESACC",1,2,539,712.7,"Yes","No","Yes","No","No"
"1443",3,99,2,49,11176926,11178857,5,"STD",765,891,1920,11178431,11178443,190,"ESACC",1,2,712.7,873,"Yes","Yes","Yes","No","No"
"1444",3,117,2,50,11180424,11185131,1,"STD",219,303,359,11180865,11180870,NA,"ESACC",1,9,156.4,255.4,"Yes","Yes","Yes","No","No"
"1445",3,117,2,50,11180424,11185131,2,"STD",359,443,485,11181396,11181406,531,"ESACC",2,4,323.8,450.9,"Yes","No","Yes","No","No"
"1446",3,117,2,50,11180424,11185131,3,"STD",485,611,723,11181856,11181873,460,"ESACC",1,-3,412.7,635.7,"Yes","No","Yes","No","No"
"1447",3,117,2,50,11180424,11185131,4,"STD",723,793,849,11182102,11182109,246,"ESACC",1,7,635.7,733,"Yes","Yes","Yes","No","No"
"1448",3,117,2,50,11180424,11185131,5,"STD",849,933,1920,11182350,11182354,248,"ESACC",1,10,733,891.1,"Yes","Yes","Yes","No","No"
"1449",3,28,3,51,11186926,11190319,1,"STD",219,331,387,11187246,11187257,NA,"ESACC",1,3,152.6,281.7,"Yes","Yes","Yes","No","No"
"1450",3,28,3,51,11186926,11190319,2,"STD",387,513,583,11187591,11187596,345,"ESACC",NA,9,246.6,440.2,"Yes","Yes","Yes","No","No"
"1451",3,28,3,51,11186926,11190319,3,"STD",583,667,737,11187863,11187854,272,"EFIX",NA,23,440.2,581,"Yes","No","No","Yes","No"
"1452",3,28,3,51,11186926,11190319,4,"STD",737,807,863,11188104,11188100,241,"EFIX",NA,18,581,740.3,"Yes","Yes","Yes","No","No"
"1453",3,28,3,51,11186926,11190319,5,"DEV",863,989,1920,11189158,11189158,1054,"EFIX",NA,14,749.1,865.8,"Yes","Yes","Yes","No","No"
"1454",3,25,3,52,11192180,11195138,1,"STD",177,303,359,11192401,11189158,NA,"ESACC",1,3257,90.3,196.3,"Yes","Yes","Yes","No","No"
"1455",3,25,3,52,11192180,11195138,2,"DEV",359,457,527,11193093,11193104,692,"ESACC",1,3,328.6,449,"Yes","Yes","Yes","No","No"
"1456",3,25,3,52,11192180,11195138,3,"STD",527,597,653,11193367,11193373,274,"ESACC",1,8,449,574.4,"Yes","Yes","Yes","No","No"
"1457",3,25,3,52,11192180,11195138,4,"STD",653,751,849,11193612,11193621,245,"ESACC",NA,5,574.4,716.9,"Yes","Yes","Yes","No","No"
"1458",3,25,3,52,11192180,11195138,5,"STD",849,975,1920,11193823,11193828,211,"ESACC",1,9,716.9,891,"Yes","Yes","Yes","No","No"
"1459",3,6,3,53,11197503,11201427,1,"STD",205,317,373,11197972,11197982,NA,"ESACC",1,4,187.5,257.2,"Yes","Yes","Yes","No","No"
"1460",3,6,3,53,11197503,11201427,2,"STD",373,471,541,11198285,11198287,313,"ESACC",1,12,257.2,382.9,"Yes","Yes","Yes","No","No"
"1461",3,6,3,53,11197503,11201427,3,"DEV",541,681,737,11198873,11198881,588,"ESACC",2,6,502.1,590.6,"Yes","Yes","Yes","No","No"
"1462",3,6,3,53,11197503,11201427,4,"STD",737,877,961,11199059,11199062,186,"ESACC",1,11,590.6,771.3,"Yes","Yes","Yes","No","No"
"1463",3,6,3,53,11197503,11201427,5,"STD",961,1073,1920,11199515,11199525,456,"ESACC",NA,4,925.9,1014.9,"Yes","Yes","Yes","No","No"
"1464",3,14,3,54,11205317,11209491,1,"STD",261,331,387,11205805,11205817,NA,"ESACC",1,2,200.9,322.1,"Yes","Yes","Yes","No","No"
"1465",3,14,3,54,11205317,11209491,2,"STD",387,485,569,11206070,11206082,265,"ESACC",1,2,322.1,507.5,"Yes","No","Yes","No","No"
"1466",3,14,3,54,11205317,11209491,3,"DEV",569,639,695,11206339,11206349,269,"ESACC",1,4,507.5,654.6,"Yes","No","Yes","No","No"
"1467",3,14,3,54,11205317,11209491,4,"STD",695,821,877,11206652,11206667,313,"ESACC",NA,-1,654.6,822.2,"Yes","No","Yes","No","No"
"1468",3,14,3,54,11205317,11209491,5,"STD",877,989,1920,11206869,11206879,217,"ESACC",1,4,822.2,963.9,"Yes","Yes","Yes","No","No"
"1469",3,38,3,55,11216550,11220447,1,"STD",205,331,387,11216802,11206879,NA,"ESACC",1,9937,108,205.3,"Yes","Yes","Yes","No","No"
"1470",3,38,3,55,11216550,11220447,2,"STD",387,513,555,11217652,11217657,850,"ESACC",1,9,266.2,414.8,"Yes","Yes","Yes","No","No"
"1471",3,38,3,55,11216550,11220447,3,"DEV",555,681,779,11217897,11217904,245,"ESACC",1,7,414.8,567.4,"Yes","Yes","Yes","No","No"
"1472",3,38,3,55,11216550,11220447,4,"STD",779,919,961,11218587,11218597,690,"ESACC",1,4,686.4,862.5,"Yes","Yes","Yes","No","Yes"
"1473",3,38,3,55,11216550,11220447,5,"STD",961,1059,1920,11219039,11219048,452,"ESACC",NA,5,862.5,1041.2,"Yes","Yes","Yes","No","No"
"1474",3,27,3,56,11225641,11228624,1,"STD",233,317,373,11226206,11226214,NA,"ESACC",1,6,183.5,258.6,"Yes","Yes","Yes","No","No"
"1475",3,27,3,56,11225641,11228624,2,"STD",373,485,625,11226582,11226584,376,"ESACC",2,12,258.6,397.2,"Yes","Yes","Yes","No","No"
"1476",3,27,3,56,11225641,11228624,3,"STD",625,695,751,11227197,11227198,615,"ESACC",1,13,541,626.7,"Yes","Yes","Yes","No","No"
"1477",3,27,3,56,11225641,11228624,4,"DEV",751,821,863,11227640,11227653,443,"ESACC",1,1,715.6,863.5,"Yes","No","No","No","No"
"1478",3,27,3,56,11225641,11228624,5,"STD",863,975,1920,11227707,11227653,67,"EFIX",NA,68,715.6,863.5,"Yes","Yes","Yes","No","No"
"1479",3,112,2,57,11233514,11240190,1,"STD",149,261,317,11233857,11233869,NA,"ESACC",1,2,77.3,180.7,"Yes","Yes","Yes","No","Yes"
"1480",3,112,2,57,11233514,11240190,2,"STD",317,401,443,11234763,11234775,906,"ESACC",1,2,285.4,377.2,"Yes","Yes","Yes","No","No"
"1481",3,112,2,57,11233514,11240190,3,"STD",443,555,681,11235287,11235299,524,"ESACC",NA,2,335,561.2,"Yes","No","Yes","No","No"
"1482",3,112,2,57,11233514,11240190,4,"STD",681,793,877,11235558,11235568,271,"ESACC",1,4,561.2,716,"Yes","Yes","Yes","No","No"
"1483",3,112,2,57,11233514,11240190,5,"STD",877,1059,1920,11236104,11236135,546,"ESACC",2,-17,850,1127.9,"Yes","No","Yes","No","Yes"
"1484",3,22,3,58,11242138,11244942,1,"STD",205,359,415,11242687,11242694,NA,"ESACC",1,7,142.7,253.6,"Yes","Yes","Yes","No","No"
"1485",3,22,3,58,11242138,11244942,2,"STD",415,513,611,11243170,11243184,483,"ESACC",2,0,367.9,523.7,"Yes","No","Yes","No","No"
"1486",3,22,3,58,11242138,11244942,3,"DEV",611,723,765,11243390,11243400,220,"ESACC",1,4,523.7,707.6,"Yes","Yes","Yes","No","No"
"1487",3,22,3,58,11242138,11244942,4,"STD",765,891,933,11243678,11243691,288,"ESACC",1,1,707.6,896.7,"Yes","No","Yes","No","No"
"1488",3,22,3,58,11242138,11244942,5,"STD",933,1031,1920,11243877,11243889,199,"ESACC",1,2,896.7,1020.8,"Yes","Yes","Yes","No","No"
"1489",3,23,3,59,11246773,11249629,1,"STD",219,317,401,11247265,11247274,NA,"ESACC",1,5,142.7,278.3,"Yes","Yes","Yes","No","No"
"1490",3,23,3,59,11246773,11249629,2,"STD",401,499,597,11247508,11247511,243,"ESACC",1,11,278.3,434.3,"Yes","Yes","Yes","No","No"
"1491",3,23,3,59,11246773,11249629,3,"STD",597,765,807,11247853,11247868,345,"ESACC",1,-1,434.3,653.2,"Yes","Yes","Yes","No","No"
"1492",3,23,3,59,11246773,11249629,4,"DEV",807,961,1045,11248085,11248097,232,"ESACC",2,2,653.2,877.9,"Yes","Yes","Yes","No","No"
"1493",3,23,3,59,11246773,11249629,5,"STD",1045,1199,1920,11248623,11248635,538,"ESACC",1,2,988.1,1172.9,"Yes","Yes","Yes","No","No"
"1494",3,19,3,60,11251289,11253384,1,"STD",177,275,373,11251538,11251543,NA,"ESACC",NA,9,16,169.7,"Yes","No","No","Yes","No"
"1495",3,19,3,60,11251289,11253384,2,"STD",373,485,555,11252036,11252053,498,"ESACC",1,-3,301.9,519.5,"Yes","No","Yes","No","No"
"1496",3,19,3,60,11251289,11253384,3,"STD",555,667,723,11252287,11252302,251,"ESACC",1,-1,519.5,664.2,"Yes","Yes","Yes","No","No"
"1497",3,19,3,60,11251289,11253384,4,"DEV",723,835,919,11252537,11252559,250,"ESACC",2,-8,664.2,874.8,"Yes","No","Yes","No","No"
"1498",3,19,3,60,11251289,11253384,5,"STD",919,1003,1920,11252704,11252717,167,"ESACC",1,1,874.8,1043.1,"Yes","No","Yes","No","No"
"1499",3,114,2,61,11255547,11259032,1,"STD",205,303,359,11256926,11256912,NA,"EFIX",NA,28,108.1,191.2,"Yes","No","No","Yes","No"
"1500",3,114,2,61,11255547,11259032,2,"STD",359,471,611,11257924,11257935,998,"ESACC",1,3,275.2,465.9,"Yes","Yes","Yes","No","No"
"1501",3,114,2,61,11255547,11259032,3,"STD",611,723,765,11258237,11258239,313,"ESACC",1,12,465.9,641.4,"Yes","Yes","Yes","No","No"
"1502",3,114,2,61,11255547,11259032,4,"STD",765,905,961,11258455,11258462,218,"ESACC",1,7,641.4,803.8,"Yes","Yes","Yes","No","No"
"1503",3,114,2,61,11255547,11259032,5,"STD",961,1059,1920,11258677,11258696,222,"ESACC",1,-5,803.8,1071.7,"Yes","No","Yes","No","No"
"1504",3,110,2,62,11262604,11267022,1,"STD",149,219,275,11262979,11262993,NA,"ESACC",1,0,112,234.4,"Yes","No","Yes","No","No"
"1505",3,110,2,62,11262604,11267022,2,"STD",275,415,457,11263278,11263290,299,"ESACC",1,2,234.4,376.4,"Yes","Yes","Yes","No","No"
"1506",3,110,2,62,11262604,11267022,3,"STD",457,611,709,11264711,11264733,1433,"ESACC",1,-8,370.9,559.6,"Yes","Yes","Yes","No","No"
"1507",3,110,2,62,11262604,11267022,4,"STD",709,821,891,11265234,11265243,523,"ESACC",1,5,645.2,782,"Yes","Yes","Yes","No","No"
"1508",3,110,2,62,11262604,11267022,5,"STD",891,1003,1920,11265475,11265482,241,"ESACC",1,7,782,942.6,"Yes","Yes","Yes","No","No"
"1509",3,9,3,63,11269279,11272632,1,"STD",289,359,387,11269830,11269837,NA,"ESACC",1,7,189.4,331,"Yes","Yes","Yes","No","No"
"1510",3,9,3,63,11269279,11272632,2,"DEV",387,471,583,11270137,11270147,307,"ESACC",2,4,331,474.3,"Yes","No","Yes","No","No"
"1511",3,9,3,63,11269279,11272632,3,"STD",583,737,793,11270384,11270405,247,"ESACC",1,-7,474.3,709.4,"Yes","Yes","Yes","No","No"
"1512",3,9,3,63,11269279,11272632,4,"STD",793,905,975,11270635,11270635,251,"EFIX",1,14,709.4,798.7,"Yes","Yes","Yes","No","No"
"1513",3,9,3,63,11269279,11272632,5,"STD",975,1073,1920,11270850,11270846,215,"EFIX",NA,18,798.7,994.1,"Yes","Yes","Yes","No","No"
"1514",3,3,3,64,11432289,11435024,1,"STD",233,303,359,11432465,11432472,NA,"ESACC",NA,7,46.5,241.2,"Yes","Yes","Yes","No","No"
"1515",3,3,3,64,11432289,11435024,2,"STD",359,471,541,11433182,11433196,717,"ESACC",1,0,249.2,454.4,"Yes","Yes","Yes","No","No"
"1516",3,3,3,64,11432289,11435024,3,"STD",541,639,695,11433599,11433605,417,"ESACC",1,8,401.1,564.7,"Yes","Yes","Yes","No","No"
"1517",3,3,3,64,11432289,11435024,4,"DEV",695,849,891,11433808,11433816,209,"ESACC",1,6,564.7,761.4,"Yes","Yes","Yes","No","No"
"1518",3,3,3,64,11432289,11435024,5,"STD",891,1017,1920,11434036,11434041,228,"ESACC",1,9,761.4,908.7,"Yes","Yes","Yes","No","No"
"1519",3,109,2,65,11438386,11440292,1,"STD",177,289,345,11438647,11438655,NA,"ESACC",1,6,63.8,209.1,"Yes","Yes","Yes","No","No"
"1520",3,109,2,65,11438386,11440292,2,"STD",345,457,499,11438882,11438887,235,"ESACC",1,9,209.1,370.1,"Yes","Yes","Yes","No","No"
"1521",3,109,2,65,11438386,11440292,3,"STD",499,653,695,11439204,11439210,322,"ESACC",1,8,370.1,558.2,"Yes","Yes","Yes","No","No"
"1522",3,109,2,65,11438386,11440292,4,"STD",695,793,877,11439472,11439472,268,"EFIX",NA,14,558.2,694.9,"Yes","Yes","Yes","No","No"
"1523",3,109,2,65,11438386,11440292,5,"STD",877,1031,1920,11439836,11439853,364,"ESACC",2,-3,867.7,1015.1,"Yes","Yes","Yes","No","No"
"1524",3,26,3,66,11442328,11444681,1,"STD",205,359,429,11442877,11442883,NA,"ESACC",1,8,139.7,249.4,"Yes","Yes","Yes","No","No"
"1525",3,26,3,66,11442328,11444681,2,"STD",429,541,597,11443814,11443837,937,"ESACC",1,-9,372.8,604.7,"Yes","No","No","No","No"
"1526",3,26,3,66,11442328,11444681,3,"DEV",597,681,793,11443884,11443837,70,"EFIX",53,61,372.8,604.7,"Yes","Yes","Yes","No","No"
"1527",3,26,3,66,11442328,11444681,4,"STD",793,891,961,11444224,11444242,340,"ESACC",NA,-4,776.7,910.6,"Yes","No","Yes","No","No"
"1528",3,26,3,66,11442328,11444681,5,"STD",961,1087,1920,11444335,11444349,111,"ESACC",1,0,910.6,1066.4,"Yes","Yes","Yes","No","No"
"1529",3,103,2,67,11446528,11449649,1,"STD",163,261,317,11447051,11447063,NA,"ESACC",1,2,128,244,"Yes","Yes","Yes","No","No"
"1530",3,103,2,67,11446528,11449649,2,"STD",317,415,485,11447299,11447304,248,"ESACC",1,9,244,361.7,"Yes","Yes","Yes","No","No"
"1531",3,103,2,67,11446528,11449649,3,"STD",485,611,653,11447501,11447505,202,"ESACC",1,10,361.7,526.7,"Yes","Yes","Yes","No","No"
"1532",3,103,2,67,11446528,11449649,4,"STD",653,793,835,11447707,11447714,206,"ESACC",1,7,526.7,714.5,"Yes","Yes","Yes","No","No"
"1533",3,103,2,67,11446528,11449649,5,"STD",835,919,1920,11447894,11447902,187,"ESACC",1,6,714.5,915.1,"Yes","Yes","Yes","No","No"
"1534",3,111,2,68,11451328,11453497,1,"STD",233,345,401,11451822,11451827,NA,"ESACC",1,9,150.1,270,"Yes","Yes","Yes","No","No"
"1535",3,111,2,68,11451328,11453497,2,"STD",401,513,597,11452148,11452153,326,"ESACC",1,9,334.9,441.2,"Yes","Yes","Yes","No","No"
"1536",3,111,2,68,11451328,11453497,3,"STD",597,681,779,11452560,11452574,412,"ESACC",1,0,554.7,702,"Yes","No","Yes","No","No"
"1537",3,111,2,68,11451328,11453497,4,"STD",779,877,1031,11452788,11452796,228,"ESACC",1,6,702,833.8,"Yes","Yes","Yes","No","No"
"1538",3,111,2,68,11451328,11453497,5,"STD",1031,1129,1920,11453186,11453197,398,"ESACC",1,3,971.2,1130.2,"Yes","No","Yes","No","No"
"1539",3,21,3,69,11456080,11458271,1,"STD",163,345,429,11456529,11456545,NA,"ESACC",1,-2,146.3,300.8,"Yes","Yes","Yes","No","No"
"1540",3,21,3,69,11456080,11458271,2,"DEV",429,541,611,11456866,11456871,337,"ESACC",1,9,300.8,465.8,"Yes","Yes","Yes","No","No"
"1541",3,21,3,69,11456080,11458271,3,"STD",611,765,821,11457065,11457066,199,"ESACC",1,13,465.8,608.2,"Yes","No","No","Yes","No"
"1542",3,21,3,69,11456080,11458271,4,"STD",821,961,1003,11457358,11457357,293,"EFIX",NA,15,608.2,842.5,"Yes","Yes","Yes","No","No"
"1543",3,21,3,69,11456080,11458271,5,"STD",1003,1087,1920,11457582,11457586,224,"ESACC",1,10,842.5,1054.6,"Yes","Yes","Yes","No","No"
"1544",3,97,2,70,11459735,11462993,1,"STD",247,429,485,11460170,11460160,NA,"EFIX",NA,24,85.9,247.6,"Yes","Yes","Yes","No","No"
"1545",3,97,2,70,11459735,11462993,2,"STD",485,625,681,11461253,11461258,1083,"ESACC",1,9,291.7,484,"Yes","No","Yes","Yes","No"
"1546",3,97,2,70,11459735,11462993,3,"STD",681,793,849,11461807,11461825,554,"ESACC",1,-4,650.6,861.5,"Yes","No","No","No","No"
"1547",3,97,2,70,11459735,11462993,4,"STD",849,919,961,11461875,11461825,68,"EFIX",NA,64,650.6,861.5,"Yes","Yes","Yes","No","No"
"1548",3,97,2,70,11459735,11462993,5,"STD",961,1073,1920,11462108,11462108,233,"EFIX",1,14,861.5,969.5,"Yes","Yes","Yes","No","No"
"1549",3,34,3,71,11464528,11467562,1,"STD",149,247,303,11464955,11464968,NA,"ESACC",1,1,133,240.2,"Yes","Yes","Yes","No","No"
"1550",3,34,3,71,11464528,11467562,2,"STD",303,429,471,11465276,11465283,321,"ESACC",1,7,240.2,348.5,"Yes","Yes","Yes","No","No"
"1551",3,34,3,71,11464528,11467562,3,"DEV",471,569,681,11465474,11465479,198,"ESACC",1,9,348.5,507.1,"Yes","Yes","Yes","No","No"
"1552",3,34,3,71,11464528,11467562,4,"STD",681,835,891,11465909,11465918,435,"ESACC",1,5,609.4,750.6,"Yes","Yes","Yes","No","No"
"1553",3,34,3,71,11464528,11467562,5,"STD",891,1003,1920,11466813,11466821,904,"ESACC",1,6,827.6,954.2,"Yes","Yes","Yes","No","No"
"1554",3,33,3,72,11469442,11472310,1,"STD",247,373,471,11469985,11469990,NA,"ESACC",1,9,154.3,278.2,"Yes","Yes","Yes","No","No"
"1555",3,33,3,72,11469442,11472310,2,"DEV",471,611,681,11470648,11470662,663,"ESACC",2,0,387,633.1,"Yes","No","Yes","No","No"
"1556",3,33,3,72,11469442,11472310,3,"STD",681,779,877,11470976,11470987,328,"ESACC",1,3,633.1,776.1,"Yes","Yes","Yes","No","No"
"1557",3,33,3,72,11469442,11472310,4,"STD",877,1003,1045,11471251,11471255,275,"ESACC",2,10,776.1,930.7,"Yes","Yes","Yes","No","No"
"1558",3,33,3,72,11469442,11472310,5,"STD",1045,1199,1920,11471498,11471495,247,"EFIX",NA,17,930.7,1045.5,"Yes","Yes","Yes","No","No"
"1559",3,84,2,73,11473869,11477378,1,"STD",191,261,359,11474251,11474255,NA,"ESACC",1,10,98.6,203.8,"Yes","Yes","Yes","No","No"
"1560",3,84,2,73,11473869,11477378,2,"STD",359,471,527,11474819,11474822,568,"ESACC",1,11,290.4,376.8,"Yes","Yes","Yes","No","No"
"1561",3,84,2,73,11473869,11477378,3,"STD",527,597,653,11474976,11474984,157,"ESACC",1,6,376.8,577,"Yes","Yes","Yes","No","No"
"1562",3,84,2,73,11473869,11477378,4,"STD",653,835,933,11475283,11475294,307,"ESACC",1,3,577,738,"Yes","Yes","Yes","No","No"
"1563",3,84,2,73,11473869,11477378,5,"STD",933,1003,1920,11475749,11475763,466,"ESACC",1,0,875.1,1041.3,"Yes","No","Yes","No","No"
"1564",3,118,2,74,11481272,11484175,1,"STD",191,303,359,11481817,11481828,NA,"ESACC",1,3,163.6,274.7,"Yes","Yes","Yes","No","No"
"1565",3,118,2,74,11481272,11484175,2,"STD",359,429,569,11482139,11482142,322,"ESACC",1,11,274.7,383.8,"Yes","Yes","Yes","No","No"
"1566",3,118,2,74,11481272,11484175,3,"STD",569,681,737,11482377,11482375,238,"EFIX",NA,16,383.8,584.1,"Yes","Yes","Yes","No","No"
"1567",3,118,2,74,11481272,11484175,4,"STD",737,877,933,11482741,11482747,364,"ESACC",NA,8,584.1,743.8,"Yes","Yes","Yes","No","No"
"1568",3,118,2,74,11481272,11484175,5,"STD",933,1017,1920,11482957,11482968,216,"ESACC",1,3,743.8,978.6,"Yes","Yes","Yes","No","No"
"1569",3,17,3,75,11486011,11489113,1,"STD",205,317,373,11486419,11486429,NA,"ESACC",1,4,160.2,262,"Yes","Yes","Yes","No","No"
"1570",3,17,3,75,11486011,11489113,2,"DEV",373,569,611,11487181,11487190,762,"ESACC",1,5,312.4,483.2,"Yes","Yes","Yes","No","No"
"1571",3,17,3,75,11486011,11489113,3,"STD",611,779,835,11487394,11487395,213,"ESACC",1,13,483.2,621.4,"Yes","Yes","Yes","No","No"
"1572",3,17,3,75,11486011,11489113,4,"STD",835,975,1031,11487870,11487897,476,"ESACC",1,-13,818.6,1050.3,"Yes","No","No","No","No"
"1573",3,17,3,75,11486011,11489113,5,"STD",1031,1115,1920,11487941,11487897,71,"EFIX",50,58,818.6,1050.3,"Yes","Yes","Yes","No","No"
"1574",3,91,2,76,11490737,11494221,1,"STD",177,289,345,11490952,11487897,NA,"ESACC",NA,3069,60.4,175.1,"Yes","No","No","Yes","No"
"1575",3,91,2,76,11490737,11494221,2,"STD",345,513,611,11491692,11491704,740,"ESACC",1,2,285.2,464.7,"Yes","Yes","Yes","No","No"
"1576",3,91,2,76,11490737,11494221,3,"STD",611,751,863,11491962,11491968,270,"ESACC",1,8,464.7,664.6,"Yes","Yes","Yes","No","No"
"1577",3,91,2,76,11490737,11494221,4,"STD",863,961,1017,11492208,11492214,246,"ESACC",2,8,664.6,885.6,"Yes","Yes","Yes","No","No"
"1578",3,91,2,76,11490737,11494221,5,"STD",1017,1115,1920,11493296,11493312,1088,"ESACC",NA,-2,988.8,1163.9,"Yes","No","Yes","No","No"
"1579",3,100,2,77,11497704,11500513,1,"STD",177,317,373,11498263,11498273,NA,"ESACC",1,4,124.3,254.4,"Yes","Yes","Yes","No","No"
"1580",3,100,2,77,11497704,11500513,2,"STD",373,499,583,11498845,11498837,582,"EFIX",NA,22,194.5,370.9,"Yes","No","No","Yes","No"
"1581",3,100,2,77,11497704,11500513,3,"STD",583,737,793,11499630,11499631,785,"ESACC",1,13,397.3,594.2,"Yes","Yes","Yes","No","No"
"1582",3,100,2,77,11497704,11500513,4,"STD",793,919,975,11499841,11499847,211,"ESACC",2,8,594.2,840.4,"Yes","Yes","Yes","No","No"
"1583",3,100,2,77,11497704,11500513,5,"STD",975,1073,1920,11500137,11500143,296,"ESACC",1,8,840.4,1043.9,"Yes","Yes","Yes","No","No"
"1584",3,96,2,78,11502138,11506796,1,"STD",163,247,303,11502562,11502563,NA,"ESACC",1,13,52,178.3,"Yes","Yes","Yes","No","No"
"1585",3,96,2,78,11502138,11506796,2,"STD",303,387,555,11502866,11502867,304,"ESACC",NA,13,178.3,304.3,"Yes","Yes","Yes","No","No"
